layers;8;10;9
Training Iteration: 100
Learning Rate: 0.05

Layer;Data;Train;Runtime  -  whole_dataset
34400;447241100;-64391000;382884500
78800;443252300;-66059700;377271400
84100;438393500;-70068400;368409200
68500;439894800;-66627100;373336200
68700;439677000;-67699000;372046700
89500;441196900;-66721400;374565000
85000;437114700;-66534000;370665700
74800;437339100;-65761200;371652700
52500;438236100;-65311000;372977600
61900;439349600;-65708100;373703400
65800;440064300;-66480800;373649300
58700;438083000;-67159000;370982700
65600;435920700;-67382800;368603500
97100;435415900;-65578300;369934700
70800;437399300;-66921900;370548200
60800;442193900;-93207600;349047100
63100;441254400;-67586800;373730700
79100;436126900;-64897300;371308700
44200;439364900;-65824400;373584700
76200;438277200;-66189100;372164300

Mean
68980;439289780;-67805445;371553315